ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp,price,occ_ratio,vehicle_weight,traffic,demand_raw,demand_norm
3095,BHMEURBRD01,470,26.14901995,91.7395035,320,car,low,3,0,01-11-2016,09:26:00,2016-01-11 09:26:00,11.432930328191848,0.6808510638297872,1.0,1,5.861702127659575,0.28658606563836975
4407,BHMMBMMBX01,687,20.0000347,78.00000286,453,car,low,2,0,01-11-2016,09:26:00,2016-01-11 09:26:00,10.726143951836885,0.6593886462882096,1.0,1,4.318777292576419,0.1452287903673771
5720,BHMNCPHST01,1200,26.14001386,91.73099967,552,car,low,2,0,01-11-2016,09:26:00,2016-01-11 09:26:00,10.777065548666316,0.46,1.0,1,3.92,0.15541310973326314
7031,BHMNCPNST01,485,26.14004753,91.73097233,222,car,low,2,0,01-11-2016,09:26:00,2016-01-11 09:26:00,11.293063280971552,0.4577319587628866,1.0,1,3.915463917525773,0.15105967256600952
8343,Broad Street,690,26.13795775,91.74099445,488,car,low,2,0,01-11-2016,09:26:00,2016-01-11 09:26:00,10.874764903829426,0.7072463768115942,1.0,1,4.414492753623188,0.17495298076588514
9655,Others-CCCPS105a,2009,26.14747299,91.72804914,869,car,low,3,0,01-11-2016,09:26:00,2016-01-11 09:26:00,10.84524974686543,0.43255350920856145,1.0,1,5.365107018417123,0.16904994937308596
10967,Others-CCCPS119a,2803,26.14754061,91.72797041,351,car,low,2,0,01-11-2016,09:26:00,2016-01-11 09:26:00,11.139533449942359,0.12522297538351765,1.0,1,3.2504459507670354,0.1218158952271163
12279,Others-CCCPS135a,3883,26.14749943,91.72800489,2345,car,low,3,0,01-11-2016,09:26:00,2016-01-11 09:26:00,10.863682997623103,0.603914499098635,1.0,1,5.70782899819727,0.17273659952462045
13591,Others-CCCPS202,2937,26.14749053,91.72799688,865,car,low,3,0,01-11-2016,09:26:00,2016-01-11 09:26:00,10.956624609108811,0.2945182158665305,1.0,1,5.089036431733061,0.1913249218217625
14903,Others-CCCPS8,1322,26.14754886,91.72799519,416,bike,low,2,0,01-11-2016,09:26:00,2016-01-11 09:26:00,10.94110241626781,0.3146747352496218,0.5,1,3.1293494704992435,0.08401950786053505
16215,Others-CCCPS98,3103,26.14749998,91.72797778,871,car,low,3,0,01-11-2016,09:26:00,2016-01-11 09:26:00,10.897479040126633,0.28069610054785693,1.0,1,5.061392201095714,0.1794958080253268
17527,Shopping,1920,26.15050395,91.73353109,1089,car,low,3,0,01-11-2016,09:26:00,2016-01-11 09:26:00,11.083074274890624,0.5671875,1.0,1,5.634375,0.21661485497812458
472,BHMBCCMKT01,577,26.14453614,91.73617216,135,truck,average,3,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.356655622378948,0.2339688041594454,1.5,2,4.46793760831889,0.27133112447578966
1784,BHMBCCTHL01,387,26.14449459,91.73620513,190,cycle,low,3,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.685783754627417,0.4909560723514212,0.3,1,4.781912144702842,0.22586357230998408
3096,BHMEURBRD01,470,26.14901995,91.7395035,397,car,low,3,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.523295303843586,0.8446808510638298,1.0,1,6.18936170212766,0.3046590607687174
4408,BHMMBMMBX01,687,20.0000347,78.00000286,525,car,low,3,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.159637939552866,0.7641921397379913,1.0,1,6.028384279475983,0.2319275879105734
5721,BHMNCPHST01,1200,26.14001386,91.73099967,671,car,low,4,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.619545089847477,0.5591666666666667,1.0,1,7.118333333333333,0.3239090179694959
7032,BHMNCPNST01,485,26.14004753,91.73097233,255,truck,average,4,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.55933579570117,0.5257731958762887,1.5,2,6.551546391752577,0.3118671591402336
8344,Broad Street,690,26.13795775,91.74099445,597,bike,low,3,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.216246646166965,0.8652173913043478,0.5,1,5.730434782608696,0.2432493292333932
9656,Others-CCCPS105a,2009,26.14747299,91.72804914,1020,bike,low,4,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.137802115445032,0.507715281234445,0.5,1,6.5154305624688895,0.2275604230890065
10968,Others-CCCPS119a,2803,26.14754061,91.72797041,406,cycle,low,3,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.364998559141835,0.1448448091330717,0.3,1,4.089689618266143,0.16476163031273033
12280,Others-CCCPS135a,3883,26.14749943,91.72800489,2763,bike,low,5,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.468487679019121,0.7115632243110996,0.5,1,8.423126448622199,0.2936975358038245
13592,Others-CCCPS202,2937,26.14749053,91.72799688,1042,truck,low,3,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.12358319622488,0.3547837929860402,1.5,1,5.7095675859720805,0.22471663924497576
14904,Others-CCCPS8,1322,26.14754886,91.72799519,495,car,low,3,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.515170679334414,0.3744326777609682,1.0,1,5.248865355521937,0.19336584368274556
16216,Others-CCCPS98,3103,26.14749998,91.72797778,996,bike,low,3,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.335298270423802,0.3209796970673542,0.5,1,4.641959394134709,0.15910443246167624
17528,Shopping,1920,26.15050395,91.73353109,1273,cycle,average,5,0,01-11-2016,10:00:00,2016-01-11 10:00:00,11.460253837547086,0.6630208333333333,0.3,2,7.126041666666667,0.292050767509417
473,BHMBCCMKT01,577,26.14453614,91.73617216,163,truck,average,4,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.79615576511834,0.2824956672443674,1.5,2,6.0649913344887345,0.3592311530236681
1785,BHMBCCTHL01,387,26.14449459,91.73620513,222,truck,low,2,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.094098502884322,0.5736434108527132,1.5,1,4.647286821705427,0.2188197005768642
3097,BHMEURBRD01,470,26.14901995,91.7395035,419,car,low,3,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.549113868315512,0.8914893617021277,1.0,1,6.282978723404256,0.30982277366310246
4409,BHMMBMMBX01,687,20.0000347,78.00000286,567,car,low,4,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.570986640540061,0.8253275109170306,1.0,1,7.650655021834061,0.31419732810801254
5722,BHMNCPHST01,1200,26.14001386,91.73099967,713,bike,average,4,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.242865857782114,0.5941666666666666,0.5,2,5.6883333333333335,0.24857317155642258
7033,BHMNCPNST01,485,26.14004753,91.73097233,264,car,low,3,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.265643593002057,0.5443298969072164,1.0,1,5.588659793814433,0.2531287186004114
8345,Broad Street,690,26.13795775,91.74099445,623,car,low,4,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.754794944655245,0.9028985507246376,1.0,1,7.805797101449276,0.3509589889310491
9657,Others-CCCPS105a,2009,26.14747299,91.72804914,1108,truck,low,3,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.032921268466149,0.5515181682429069,1.5,1,6.103036336485814,0.20658425369322972
10969,Others-CCCPS119a,2803,26.14754061,91.72797041,437,cycle,low,3,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.370940931514886,0.15590438815554764,0.3,1,4.111808776311095,0.16589351076474027
12281,Others-CCCPS135a,3883,26.14749943,91.72800489,2920,car,low,4,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.263759845955871,0.751995879474633,1.0,1,7.503991758949266,0.25275196919117415
13593,Others-CCCPS202,2937,26.14749053,91.72799688,1109,cycle,low,4,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.216576151934902,0.37759618658495064,0.3,1,6.055192373169901,0.24331523038698055
14905,Others-CCCPS8,1322,26.14754886,91.72799519,541,car,low,4,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.37170724630646,0.4092284417549168,1.0,1,6.818456883509834,0.27434144926129184
16217,Others-CCCPS98,3103,26.14749998,91.72797778,1046,bike,low,3,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.34352375806953,0.3370931356751531,0.5,1,4.674186271350306,0.1606711920132437
17529,Shopping,1920,26.15050395,91.73353109,1326,car,low,4,0,01-11-2016,10:26:00,2016-01-11 10:26:00,11.524785257135655,0.690625,1.0,1,7.38125,0.3049570514271311
474,BHMBCCMKT01,577,26.14453614,91.73617216,185,car,average,5,0,01-11-2016,11:00:00,2016-01-11 11:00:00,12.092335459791332,0.32062391681109187,1.0,2,7.1412478336221845,0.41846709195826665
1786,BHMBCCTHL01,387,26.14449459,91.73620513,254,car,average,5,0,01-11-2016,11:00:00,2016-01-11 11:00:00,11.922192828515023,0.6563307493540051,1.0,2,7.81266149870801,0.38443856570300483
3098,BHMEURBRD01,470,26.14901995,91.7395035,428,car,average,5,0,01-11-2016,11:00:00,2016-01-11 11:00:00,12.111254431136064,0.9106382978723404,1.0,2,8.321276595744681,0.4222508862272131
4410,BHMMBMMBX01,687,20.0000347,78.00000286,602,bike,average,5,0,01-11-2016,11:00:00,2016-01-11 11:00:00,11.596822808390312,0.87627365356623,0.5,2,7.75254730713246,0.31936456167806254
5723,BHMNCPHST01,1200,26.14001386,91.73099967,750,car,average,5,0,01-11-2016,11:00:00,2016-01-11 11:00:00,11.785933701680548,0.625,1.0,2,7.75,0.35718674033610986
7034,BHMNCPNST01,485,26.14004753,91.73097233,274,car,average,5,0,01-11-2016,11:00:00,2016-01-11 11:00:00,11.888245907075119,0.5649484536082474,1.0,2,7.629896907216494,0.37764918141502374
8346,Broad Street,690,26.13795775,91.74099445,643,bike,average,5,0,01-11-2016,11:00:00,2016-01-11 11:00:00,11.769838193216371,0.9318840579710145,0.5,2,7.86376811594203,0.35396763864327413
9658,Others-CCCPS105a,2009,26.14747299,91.72804914,1198,truck,average,6,0,01-11-2016,11:00:00,2016-01-11 11:00:00,11.945834036104317,0.5963165754106521,1.5,2,9.692633150821305,0.38916680722086333
10970,Others-CCCPS119a,2803,26.14754061,91.72797041,481,cycle,average,5,0,01-11-2016,11:00:00,2016-01-11 11:00:00,11.916680742678722,0.17160185515519086,0.3,2,6.143203710310382,0.26984395098642294
12282,Others-CCCPS135a,3883,26.14749943,91.72800489,3064,car,average,7,0,01-11-2016,11:00:00,2016-01-11 11:00:00,12.059869465224109,0.7890806077774917,1.0,2,11.078161215554983,0.41197389304482174
13594,Others-CCCPS202,2937,26.14749053,91.72799688,1171,car,average,6,0,01-11-2016,11:00:00,2016-01-11 11:00:00,12.552110667631943,0.3987061627511066,1.0,2,8.797412325502213,0.3908782224060847
14906,Others-CCCPS8,1322,26.14754886,91.72799519,596,car,high,8,0,01-11-2016,11:00:00,2016-01-11 11:00:00,12.42497548465102,0.4508320726172466,1.0,3,10.901664145234493,0.48499509693020415
16218,Others-CCCPS98,3103,26.14749998,91.72797778,1103,car,high,8,0,01-11-2016,11:00:00,2016-01-11 11:00:00,12.270782956064307,0.35546245568804385,1.0,3,10.710924911376088,0.45415659121286145
17530,Shopping,1920,26.15050395,91.73353109,1381,car,average,6,0,01-11-2016,11:00:00,2016-01-11 11:00:00,12.044987517084337,0.7192708333333333,1.0,2,9.438541666666666,0.40899750341686747
475,BHMBCCMKT01,577,26.14453614,91.73617216,207,bike,average,4,0,01-11-2016,11:26:00,2016-01-11 11:26:00,12.141078747851154,0.3587521663778163,0.5,2,5.217504332755633,0.3125864281621244
1787,BHMBCCTHL01,387,26.14449459,91.73620513,270,car,average,5,0,01-11-2016,11:26:00,2016-01-11 11:26:00,11.943824680286601,0.6976744186046512,1.0,2,7.895348837209303,0.3887649360573204
3099,BHMEURBRD01,470,26.14901995,91.7395035,433,car,average,5,0,01-11-2016,11:26:00,2016-01-11 11:26:00,12.117122286697866,0.9212765957446809,1.0,2,8.342553191489362,0.4234244573395733
4411,BHMMBMMBX01,687,20.0000347,78.00000286,610,car,average,5,0,01-11-2016,11:26:00,2016-01-11 11:26:00,11.729509984706954,0.8879184861717613,1.0,2,8.275836972343523,0.34590199694139084
5724,BHMNCPHST01,1200,26.14001386,91.73099967,762,car,high,8,0,01-11-2016,11:26:00,2016-01-11 11:26:00,12.713144119072219,0.635,1.0,3,11.27,0.5426288238144441
8347,Broad Street,690,26.13795775,91.74099445,623,cycle,average,6,0,01-11-2016,11:26:00,2016-01-11 11:26:00,12.092139793638477,0.9028985507246376,0.3,2,9.105797101449276,0.41842795872769534
9659,Others-CCCPS105a,2009,26.14747299,91.72804914,1233,car,average,6,0,01-11-2016,11:26:00,2016-01-11 11:26:00,11.827534517091925,0.6137381781981085,1.0,2,9.227476356396217,0.3655069034183848
10971,Others-CCCPS119a,2803,26.14754061,91.72797041,500,car,average,5,0,01-11-2016,11:26:00,2016-01-11 11:26:00,12.108379758539062,0.17838030681412773,1.0,2,6.856760613628255,0.30635804924553567
12283,Others-CCCPS135a,3883,26.14749943,91.72800489,3104,truck,high,10,0,01-11-2016,11:26:00,2016-01-11 11:26:00,12.955417498225927,0.7993819211949523,1.5,3,15.098763842389904,0.5910834996451854
13595,Others-CCCPS202,2937,26.14749053,91.72799688,1169,car,average,6,0,01-11-2016,11:26:00,2016-01-11 11:26:00,12.551725907101964,0.39802519577800477,1.0,2,8.79605039155601,0.3908049346860887
14907,Others-CCCPS8,1322,26.14754886,91.72799519,623,car,average,6,0,01-11-2016,11:26:00,2016-01-11 11:26:00,12.515590139917652,0.4712556732223903,1.0,2,8.94251134644478,0.3839219314128861
16219,Others-CCCPS98,3103,26.14749998,91.72797778,1116,car,average,6,0,01-11-2016,11:26:00,2016-01-11 11:26:00,12.37598696736146,0.35965194972607156,1.0,2,8.719303899452143,0.35733085092599204
17531,Shopping,1920,26.15050395,91.73353109,1397,truck,average,6,0,01-11-2016,11:26:00,2016-01-11 11:26:00,12.175630717557526,0.7276041666666667,1.5,2,9.955208333333333,0.4351261435115051
476,BHMBCCMKT01,577,26.14453614,91.73617216,239,car,high,7,0,01-11-2016,12:00:00,2016-01-11 12:00:00,13.328945330061387,0.41421143847487,1.0,3,9.32842287694974,0.5388467295355021
1788,BHMBCCTHL01,387,26.14449459,91.73620513,279,bike,high,8,0,01-11-2016,12:00:00,2016-01-11 12:00:00,12.740823218995661,0.7209302325581395,0.5,3,10.941860465116278,0.5481646437991323
3100,BHMEURBRD01,470,26.14901995,91.7395035,447,truck,average,6,0,01-11-2016,12:00:00,2016-01-11 12:00:00,12.685130705080221,0.951063829787234,1.5,2,10.402127659574468,0.5370261410160442
4412,BHMMBMMBX01,687,20.0000347,78.00000286,636,car,high,8,0,01-11-2016,12:00:00,2016-01-11 12:00:00,12.636174932194656,0.925764192139738,1.0,3,11.851528384279476,0.5272349864389316
7036,BHMNCPNST01,485,26.14004753,91.73097233,284,bike,high,7,0,01-11-2016,12:00:00,2016-01-11 12:00:00,12.358342098761597,0.5855670103092784,0.5,3,9.171134020618556,0.47166841975231943
8348,Broad Street,690,26.13795775,91.74099445,651,cycle,average,6,0,01-11-2016,12:00:00,2016-01-11 12:00:00,12.11320034162405,0.9434782608695652,0.3,2,9.18695652173913,0.4226400683248103
9660,Others-CCCPS105a,2009,26.14747299,91.72804914,1280,car,high,9,0,01-11-2016,12:00:00,2016-01-11 12:00:00,12.729560437608567,0.6371329019412643,1.0,3,12.774265803882528,0.5459120875217133
10972,Others-CCCPS119a,2803,26.14754061,91.72797041,520,car,high,9,0,01-11-2016,12:00:00,2016-01-11 12:00:00,13.455477237623658,0.18551551908669284,1.0,3,11.871031038173385,0.5629480452616492
12284,Others-CCCPS135a,3883,26.14749943,91.72800489,3124,car,high,11,0,01-11-2016,12:00:00,2016-01-11 12:00:00,13.180451762475617,0.8045325779036827,1.0,3,16.109065155807365,0.636090352495123
13596,Others-CCCPS202,2937,26.14749053,91.72799688,1214,cycle,high,9,0,01-11-2016,12:00:00,2016-01-11 12:00:00,13.351412192611175,0.41334695267279536,0.3,3,11.626693905345592,0.5431261319259383
14908,Others-CCCPS8,1322,26.14754886,91.72799519,644,car,high,9,0,01-11-2016,12:00:00,2016-01-11 12:00:00,13.472165700323783,0.48714069591527986,1.0,3,12.47428139183056,0.566126800061673
16220,Others-CCCPS98,3103,26.14749998,91.72797778,1161,truck,high,9,0,01-11-2016,12:00:00,2016-01-11 12:00:00,13.404337432830523,0.37415404447309053,1.5,3,12.748308088946182,0.5532071300629567
17532,Shopping,1920,26.15050395,91.73353109,1395,bike,high,9,0,01-11-2016,12:00:00,2016-01-11 12:00:00,12.807248448877495,0.7265625,0.5,3,12.453125,0.561449689775499
477,BHMBCCMKT01,577,26.14453614,91.73617216,244,car,high,7,0,01-11-2016,12:26:00,2016-01-11 12:26:00,13.333953199294989,0.42287694974003465,1.0,3,9.34575389948007,0.5398006093895213
1789,BHMBCCTHL01,387,26.14449459,91.73620513,274,car,high,8,0,01-11-2016,12:26:00,2016-01-11 12:26:00,12.864868368998303,0.7080103359173127,1.0,3,11.416020671834625,0.5729736737996605
3101,BHMEURBRD01,470,26.14901995,91.7395035,450,cycle,high,8,0,01-11-2016,12:26:00,2016-01-11 12:26:00,12.909282787541025,0.9574468085106383,0.3,3,11.214893617021277,0.5818565575082052
4413,BHMMBMMBX01,687,20.0000347,78.00000286,647,car,high,8,0,01-11-2016,12:26:00,2016-01-11 12:26:00,12.64429487066188,0.9417758369723436,1.0,3,11.883551673944687,0.5288589741323759
7037,BHMNCPNST01,485,26.14004753,91.73097233,285,bike,high,7,0,01-11-2016,12:26:00,2016-01-11 12:26:00,12.359599881214269,0.5876288659793815,0.5,3,9.175257731958762,0.47191997624285403
8349,Broad Street,690,26.13795775,91.74099445,657,cycle,average,7,0,01-11-2016,12:26:00,2016-01-11 12:26:00,12.506957372711502,0.9521739130434783,0.3,2,10.704347826086957,0.5013914745423004
9661,Others-CCCPS105a,2009,26.14747299,91.72804914,1288,car,high,10,0,01-11-2016,12:26:00,2016-01-11 12:26:00,13.11306861615115,0.6411149825783972,1.0,3,14.282229965156795,0.6226137232302297
10973,Others-CCCPS119a,2803,26.14754061,91.72797041,517,car,high,8,0,01-11-2016,12:26:00,2016-01-11 12:26:00,13.051923062192447,0.18444523724580805,1.0,3,10.368890474491616,0.4860805832747516
